brand_bsin,brand_img,brand_link,brand_nm,cal,cal_from_fat,calcium,chol_dv,chol_mg,country_iso_cd,diet_fiber_dv,diet_fiber_g,gcp_cd,gln_addr_02,gln_addr_04,gln_addr_city,gln_addr_postalcode,gln_cd,gln_country_iso_cd,gln_nm,gpc_s_cd,gtin_cd,gtin_img,gtin_nm,ingredients,iron,m_floz,m_g,m_ml,m_oz,owner_cd,owner_img,owner_link,owner_nm,owner_wiki_en,pkg_unit,pot_dv,pot_mg,prefix_nm,protein_g,return_code,sat_fat_dv,sat_fat_g,serv_ct,serv_size_g,serv_size_ml,sod_dv,sod_mg,sugars_g,tot_carb_dv,tot_carb_g,tot_fat_dv,tot_fat_g,trans_fat_g,vitamin_a,vitamin_c,serv_size_quantity,serv_size_unit
6LW2P5,http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg,http://www.caprisun.com,CapriSun,60,0,0,0,0,US,0,0,87684,,IL,Winnetka,60093,87684000007,US,,50000000,87684001042,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684001042.jpg,Surf Cooler Juice,WATER; HIGH FRUCTOSE CORN SYRUP; PEAR+++WATER EXTRACTED ORANGE+++AND PINEAPPLE JUICE CONCENTRATES; CITRIC ACID; NATURAL FLAVOR; VITAMIN E ACETATE.,0,,,177,,,,,,,10,0,0,GS1 US,0,0,0,0,10,0,177,1,15,16,6,17,0,0,0,0,0,177,ml
6LW2P5,http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg,http://www.caprisun.com,CapriSun,30,0,0,0,0,US,0,0,87684,,IL,Winnetka,60093,87684000007,US,,50000000,87684002872,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684002872.jpg,Fruit Punch Juice,WATER+++HIGH FRUCTOSE CORN SYRUP+++CITRIC ACID+++SUCRALOSE (SPLENDA(R) BRAND SWEETENER)+++NATURAL FLAVOR.,0,,,177,,,,,,,10,0,0,GS1 US,0,0,0,0,10,0,177,1,15,8,3,8,0,0,0,0,0,177,ml
BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,130,0,0,0,0,US,0,0,83609300,,NY,Purchase,10577,21224000003,US,,50000000,836093001064,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093001064.jpg,Juice Blueberry,PURE JUICE MADE FROM WHITE GRAPE+++APPLE AND BLUEBERRY JUICE CONCENTRATES+++SPARKLING WATER+++CITRIC ACID+++RED GRAPE JUICE CONCENTRATE (COLOR)+++NATURAL FLAVOR,0,12,,,,12,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,1,0,0,GS1 US,0,0,0,0,1,0,360,1,30,31,11,33,0,0,0,0,0,360,ml
BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,130,0,0,0,0,US,0,0,83609300,,NY,Purchase,10577,21224000003,US,,50000000,836093001071,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093001071.jpg,Juice Apple,PURE JUICE MADE FROM APPLE AND WHITE GRAPE JUICE CONCENTRATES+++SPARKLING WATER+++NATURAL FLAVOR+++CITRIC ACID,0,12,,,,12,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,1,0,0,GS1 US,0,0,0,0,1,0,360,1,20,30,11,33,0,0,0,0,0,360,ml
BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,120,0,0,0,0,US,0,0,83609300,,NY,Purchase,10577,21224000003,US,,50000000,836093002054,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093002054.jpg,Juice Clementine,PURE JUICE MADE FROM APPLE+++WHITE GRAPE+++ORANGE AND CLEMENTINE JUICE CONCENTRATES+++SPARKLING WATER+++CITRIC ACID+++GUM ARABIC+++NATURAL FLAVOR+++BETA CAROTENE (COLOR),0,12,,,,12,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,4,0,0,GS1 US,0,0,0,0,1,0,360,1,25,27,10,30,0,0,0,0,0,360,ml
BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,130,0,0,0,0,US,0,0,83609300,,NY,Purchase,10577,21224000003,US,,50000000,836093002078,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093002078.jpg,Juice Apple,PURE JUICE MADE FROM APPLE AND WHITE GRAPE JUICE CONCENTRATES+++SPARKLING WATER+++NATURAL FLAVOR+++CITRIC ACID,0,12,,,,12,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,4,0,0,GS1 US,0,0,0,0,1,0,360,1,20,30,11,33,0,0,0,0,0,360,ml
BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,120,0,0,0,0,US,0,0,83609350,,NY,Purchase,10577,21224000003,US,,50000000,836093504091,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093504091.jpg,Juice Ginger,SPARKLING WATER+++SUGAR+++NATURAL FLAVOR+++CITRIC ACID+++NATURAL APPLE EXTRACT (COLOR)+++GINGER OIL,0,12,,,,12,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,4,0,0,GS1 US,0,0,0,0,1,0,360,0,5,29,10,29,0,0,0,0,0,360,ml
MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,370,80,6,17,50,US,8,2,857063002,,CT,Stamford,6905,857063002003,US,,50000000,857063002072,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002072.jpg,Lemongrass Basil Chicken,Basmati Rice (Water+++Basmati Rice+++Expeller Pressed Canola Oil+++Ginger+++Garlic)+++Sauce (Water+++Coconut Milk [Coconut Extract+++Water]+++Green Bell Peppers+++Onions+++Cane Sugar+++Garlic+++Fresh Basil+++Lemon Juice Concentrate+++Ginger+++Green Curry Paste [Fresh Green Chilies+++Garlic+++Wild Ginger+++Shallot+++Lemongrass+++Salt+++Kaffir Lime+++Sugar+++Galangal+++Spices+++Pepper]+++Expeller Pressed Canola Oil+++Cornstarch+++Spices+++Lemongrass Extract (Soybean Oil+++Lemongrass Extractives)+++Chicken (Chicken Breast+++Water+++Expeller Pressed Canola Oil+++Cornstarch+++Sea Salt+++Garlic). Contains Coconut,25,,,,11,,,,,,1,0,0,GS1 US,20,0,30,6,1,312,0,19,460,13,15,44,14,9,0,10,45,312,g
MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,370,110,15,13,40,US,16,4,857063002,,CT,Stamford,6905,857063002003,US,,50000000,857063002089,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002089.jpg,Moroccan Lamb Stew,Sauce (Diced Tomatoes+++Water+++Lamb Broth+++Sweet Potatoes+++Onion+++Dried Apricots+++Garlic+++Ginger+++Extra Virgin Olive Oil+++Honey+++Tomato Paste [Tomatoes+++Citric Acid]+++Orange Peel+++Spices+++Sea Salt)+++Couscous (Water+++Couscous [semolina wheat]+++Expeller Pressed Canola Oil+++Vegetable Base [Dehydrated Vegetables including Onion+++Tomato+++Sweet Corn+++Carrot+++Celery+++Pumpkin+++Carrot Juice+++Bell Pepper+++Green Leek and Garlic; Sea Salt+++Sugar+++Yeast Extract+++Corn Oil+++Spices and Extractives of Celery+++Onion & Garlic]+++Dried Parsley)+++Lamb (Lamb+++Nonfat Yogurt [Cultured Nonfat Milk+++Pectin]+++Water+++Cornstarch+++Ginger+++Sea Salt+++Garlic+++Spices+++Expeller Pressed Canola Oil). Contains Milk+++Wheat.,15,,,,11,,,,,,1,0,0,GS1 US,18,0,15,3,1,312,0,28,680,18,13,40,18,12,0,45,6,312,g
MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,170,30,2,13,40,US,4,1,857063002,,CT,Stamford,6905,857063002003,US,,50000000,857063002201,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002201.jpg,Chicken Nuggets,Chicken Breast Meat+++Water.  Contains 2% Or Less Of: Rice Starch+++Lemon Juice Concentrate+++Sea Salt+++Vinegar+++Tocopherols (Vitamin E). PREDUSTED+++BATTERED+++AND BREADED WITH: Dried Potatoes+++Water+++Rice Flour+++Corn Flour+++Corn Starch+++Corn Meal+++Salt+++Garlic Powder+++Onion Powder+++Expeller Pressed Canola Oil+++Cream of Tartar+++Sodium Bicarbonate+++Spices+++Xanthan Gum.,4,,,,8,,,,,,1,0,0,GS1 US,17,0,3,0.5,2.5,85,0,15,370,0,6,17,5,3.5,0,0,4,85,g
MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,270,130,6,10,30,US,5,1,857063002,,CT,Stamford,6905,857063002003,US,,50000000,857063002348,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002348.jpg,Turkish Figs & Goat Cheese,Phyllo Dough (Enriched Unbleached Unbromated Wheat Flour [Wheat Flour Enriched (Niacin+++Iron+++Thiamine Mononitrate+++Riboflavin+++Folic Acid)+++Malted Barley Flour]+++Filtered Water+++Organic Wheat Starch+++Organic Tapioca Starch+++Malted Barley Flour+++Natural Flavor+++Organic Expeller Pressed Soy Oil+++Salt+++Non-GMO Soy Lecithin)+++rBST-Free Cream Cheese* (Cultured Pasteurized Milk And Cream+++Skim Milk+++Salt+++Carob Bean Gum)+++Figs+++Chèvre (Cultured Pasteurized Goat Milk+++Salt+++Cultures And Enzymes)+++Organic Expeller Pressed Soy Oil+++Clarified Sweet Butter (Cream & Natural Flavoring)+++Coriander+++Clove. CONTAINS: MILK+++SOY AND WHEAT INGREDIENTS.,8,,,,8.25,,,,,,1,0,0,GS1 US,6,0,36,7,3,78,0,9,210,7,9,28,23,15,0,8,0,78,g
MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,120,29,0,0,0,US,4,1,857063002,,CT,Stamford,6905,857063002003,US,,50000000,857063002430,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002430.jpg,Bombay Spice Chickpeas,Organic Chickpeas+++Expeller Pressed Canola Oil+++Cane Sugar+++Salt+++Spices+++Paprika+++Black Bean Powder (Black Beans+++Sugar)+++Onion Powder+++Garlic Powder+++Tumeric+++Yeast Extract+++Citric Acid+++Extractives Of Paprika And Annato.,0,,,,6,,,,,,1,0,0,GS1 US,6,0,0,0,6,28,0,8,200,2,6,16,5,4,0,0,0,28,g
MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,20,5,0,0,0,US,0,0,857063002,,CT,Stamford,6905,857063002003,US,,50000000,857063002508,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002508.jpg,Artisan Roasted Chicken Broth,Chicken Stock+++Carrot Stock+++Onion Stock+++Celery Stock+++Sea Salt+++Chicken Fat+++Toasted Onion Powder+++Natural Flavor+++Spices.,0,,,,32,,,,,,1,3,115,GS1 US,3,0,0,0,4,0,240,22,530,0,0,0,1,0.5,0,2,0,240,ml
MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,35,20,0,1,4.99,US,0,0,857063002,,CT,Stamford,6905,857063002003,US,,50000000,857063002607,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002607.jpg,Tikka Masala,Water+++Tomato Paste+++Sugar+++Canola Oil+++Cream+++Salt+++Modified Corn Starch+++Spices+++Lemon Juice Concentrate+++Yogurt Powder (Cultured Nonfat Milk)+++Dehydrated Garlic+++Paprika+++Soy Lecithin+++Natural Flavors+++Lactic Acid+++Turmeric+++Sunflower Oil+++Xanthan Gum+++Natural Smoke Flavor.CONTAINS: MILK+++SOY.,2,,,,7,,,,,,1,0,0,GS1 US,0.99,0,2,0.5,7,30,0,10,240,3,1,4,3,2,0,4,6,30,g
MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,15,0,0,0,0,US,2,0,857063002,,CT,Stamford,6905,857063002003,US,,50000000,857063002652,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002652.jpg,Harissa,Water+++Roasted Red Pepper Puree+++Tomato Paste+++Red Bell Pepper+++Pear Juice Concentrate+++Non-Gmo Native Corn Starch+++Lemon Juice Concentrate+++Sea Salt+++Spices+++Onion+++Garlic.,4,,,,7,,,,,,1,0,0,GS1 US,0,0,0,0,7,30,0,7,170,1,1,3,0,0,0,7,26,30,g
48MHLZ,http://product.okfn.org.s3.amazonaws.com/images/brand/48MHLZ.jpg,http://www.aquafina.com,Aquafina,0,0,0,0,0,US,0,0,12000,,NY,Purchase,10577,12000000003,US,,50000000,12000012068,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-001/0012000012068.jpg,Flavored Water - Raspberry,FILTERED WATER+++NATURAL FLAVOR+++CITRIC ACID+++SODIUM HEXAMETAPHOSPHATE (TO PROTECT FLAVOR)+++PHOSPHORIC ACID+++SODIUM BENZOATE (PRESERVES FRESHNESS)+++SODIUM CITRATE+++SUCRALOSE+++CALCIUM DISODIUM EDTA (TO PROTECT FLAVOR),0,16.9,,,,12,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,6,0,0,GS1 US,0,0,0,0,2,0,240,6,140,0,0,0,0,0,0,0,0,240,ml
48MHLZ,http://product.okfn.org.s3.amazonaws.com/images/brand/48MHLZ.jpg,http://www.aquafina.com,Aquafina,0,0,0,0,0,US,0,0,12000,,NY,Purchase,10577,12000000003,US,,50000000,12000031144,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-001/0012000031144.jpg,Flavored Water - Peach Mango,FILTERED WATER+++NATURAL FLAVOR+++CITRIC ACID+++SODIUM HEXAMETAPHOSPHATE (TO PROTECT FLAVOR)+++PHOSPHORIC ACID+++POTASSIUM CITRATE+++POTASSIUM SORBATE (PRESERVES FRESHNESS)+++SUCRALOSE+++ACESULFAME POTASSIUM+++CALCIUM DISODIUM EDTA (TO PROTECT FLAVOR),0,,,,16.9,12,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,6,0,0,GS1 US,0,0,0,0,2,0,240,6,135,0,0,0,0,0,0,0,0,240,ml
8RB56Z,http://product.okfn.org.s3.amazonaws.com/images/brand/8RB56Z.jpg,http://www.washfruit.com,Washington Fruit & Produce Co.,130,0,2,0,0,US,20,5,33383,,DE,Newark,19714-6036,33383000008,US,,50000000,33383007038,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0033383007038.jpg,"Fuji WAXF 2 1/2\ 5lb""",Apple,4,,2268,,389,,,,,,1,7,260,GS1 US,1,0,0,0,1,242,0,0,0,25,11,34,0,0,0,2,8,242,g
8RB56Z,http://product.okfn.org.s3.amazonaws.com/images/brand/8RB56Z.jpg,http://www.washfruit.com,Washington Fruit & Produce Co.,130,0,2,0,0,US,20,5,33383,,DE,Newark,19714-6036,33383000008,US,,50000000,33383010243,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0033383010243.jpg,Cripps Pink WAXF 3lb 2 ½”,Apple,4,,1360,,233,,,,,,1,7,260,GS1 US,1,0,0,0,1,242,0,0,0,25,11,34,0,0,0,2,8,242,g
8RB56Z,http://product.okfn.org.s3.amazonaws.com/images/brand/8RB56Z.jpg,http://www.washfruit.com,Washington Fruit & Produce Co.,100,10,2,0,0,US,16,4,33383,,DE,Newark,19714-6036,33383000008,US,,50000000,33383300504,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0033383300504.jpg,D'anjou US#1 2 1/8 3lb,Pear,0,,1360,,233,,,,,,1,0,0,GS1 US,1,0,0,0,1,166,0,0,0,17,8,25,2,1,0,0,10,166,g
8RB56Z,http://product.okfn.org.s3.amazonaws.com/images/brand/8RB56Z.jpg,http://www.washfruit.com,Washington Fruit & Produce Co.,90,0,2,0,0,US,12,3,33383,,DE,Newark,19714-6036,33383000008,US,,50000000,33383310664,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0033383310664.jpg,Dark Sweet 4 Lb,Cherry,2,,1814,,311,,,,,,1,9,300,GS1 US,2,0,0,0,1,140,0,0,0,19,7,22,1,0.5,0,2,15,140,g
8RB56Z,http://product.okfn.org.s3.amazonaws.com/images/brand/8RB56Z.jpg,http://www.washfruit.com,Washington Fruit & Produce Co.,90,0,2,0,0,US,12,3,33383,,DE,Newark,19714-6036,33383000008,US,,50000000,33383310695,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0033383310695.jpg,Rainier 1 Lb,Cherry,2,,454,,78,,,,,,1,9,300,GS1 US,2,0,0,0,1,140,0,0,0,19,7,22,1,0.5,0,2,15,140,g
D13UVY,http://product.okfn.org.s3.amazonaws.com/images/brand/D13UVY.jpg,http://www.bushbeans.com,Bush's best,140,10,4,0,0,US,20,5,39400,,TN,Knoxville,37950,39400000006,US,,50000000,39400016069,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0039400016069.jpg,Original Baked Beans,,10,,,,8.3,,,,,,1,0,0,GS1 US,6,0,0,0,1,130,0,23,550,12,10,29,2,1,0,0,0,130,g
D13UVY,http://product.okfn.org.s3.amazonaws.com/images/brand/D13UVY.jpg,http://www.bushbeans.com,Bush's best,150,25,3,1,2,US,28,7,39400,,TN,Knoxville,37950,39400000006,US,,50000000,39400018940,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0039400018940.jpg,Refried Black Beans,,10,,,,16,,,,,,1,17,580,GS1 US,8,0,5,1,1,130,0,18,440,2,7,23,5,3,0,0,0,130,g
D13UVY,http://product.okfn.org.s3.amazonaws.com/images/brand/D13UVY.jpg,http://www.bushbeans.com,Bush's best,120,20,4,0,0,US,20,5,39400,,TN,Knoxville,37950,39400000006,US,,50000000,39400019183,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0039400019183.jpg,Texas Ranchero,,8,,624,,22,,,,,,1,0,0,GS1 US,6,0,0,0,1,130,0,26,630,2,7,20,3,2,0,0,0,130,g
R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,110,15,4,0,0,US,12,3,73410,,PA,Horsham,19044,71330000008,US,,50000000,73410000267,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410000267.jpg,12 Grain,WHOLE WHEAT FLOUR+++UNBLEACHED ENRICHED WHEAT FLOUR [FLOUR+++MALTED BARLEY FLOUR+++REDUCED IRON+++NIACIN+++THIAMIN MONONITRATE (VITAMIN B1)+++RIBOFLAVIN (VITAMIN B2)+++FOLIC ACID]+++WATER+++SUGAR+++SUNFLOWER SEEDS+++WHEAT GLUTEN+++WHEAT+++RYE+++CELLULOSE FIBER+++OATS+++YEAST+++SOYBEAN OIL+++GROUND CORN+++SALT+++MOLASSES+++BUCKWHEAT+++BROWN RICE+++CALCIUM PROPIONATE (PRESERVATIVE)+++MONOGLYCERIDES+++TRITICALE+++BARLEY+++FLAXSEED+++MILLET+++CALCIUM SULFATE+++DATEM+++GRAIN VINEGAR+++CALCIUM CARBONATE+++CITRIC ACID+++SOY LECITHIN+++NUTS [WALNUTS AND/OR HAZELNUTS (FILBERTS) AND/OR ALMONDS]+++WHEY+++SOY FLOUR+++NONFAT MILK,6,,680,,24,,,,,,1,0,0,GS1 US,5,0,0,0,16,43,0,7,170,3,7,21,2,1.5,0,0,0,43,g
R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,100,15,2,0,0,US,24,6,73410,,PA,Horsham,19044,71330000008,US,,50000000,73410025901,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410025901.jpg,Double Fiber,WHOLE WHEAT FLOUR+++WATER+++SUGAR+++INULIN (CHICKORY ROOT FIBER)+++WHEAT GLUTEN+++WHEAT FIBER+++YEAST+++SOYBEAN OIL+++CELLULOSE FIBER+++POLYDEXTROSE+++WHEAT BRAN+++MOLASSES+++SALT+++DATEM+++CALCIUM PROPIONATE (PRESERVATIVE)+++MONOGLYCERIDES+++GRAIN VINEGAR+++CALCIUM SULFATE+++CITRIC ACID+++SOY LECITHIN+++CALCIUM CARBONATE+++WHEY+++NONFAT MILK,6,,680,,24,,,,,,1,0,0,GS1 US,4,0,0,0,16,43,0,7,170,2,7,21,2,1.5,0,0,0,43,g
R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,110,15,4,0,0,US,3,0.99,73410,,PA,Horsham,19044,71330000008,US,,50000000,73410032107,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410032107.jpg,Melba Thin,UNBLEACHED ENRICHED WHEAT FLOUR [FLOUR+++MALTED BARLEY FLOUR+++REDUCED IRON+++NIACIN+++THIAMIN MONONITRATE (VITAMIN B1)+++RIBOFLAVIN (VITAMIN B2)+++FOLIC ACID]+++WATER+++RYE FLOUR+++SUGAR+++SOYBEAN OIL+++SALT+++GROUND CARAWAY+++WHEAT GLUTEN+++YEAST+++PRESERVATIVES (CALCIUM PROPIONATE+++SODIUM PROPIONATE)+++GRAIN VINEGAR+++DATEM+++MONO- AND DIGLYCERIDES+++FUMARIC ACID+++LACTIC ACID+++CALCIUM LACTATE+++ETHOXYLATED MONO- AND DIGLYCERIDES+++CITRIC ACID+++GLUCONO DELTA LACTONE+++POTASSIUM CITRATE+++SODIUM DIACETATE+++SOY LECITHIN+++CALCIUM CARBONATE+++POLYSORBATE 60+++CALCIUM SULFATE+++PHOSPHORIC ACID.,6,,454,,16,,,,,,1,0,0,GS1 US,2,0,0,0,11,41,0,12,290,2,7,20,2,1.5,0,0,0,41,g
R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,210,30,15,0,0,US,8,2,73410,,PA,Horsham,19044,71330000008,US,,50000000,73410133101,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410133101.jpg,Onion Sandwich Rolls,ENRICHED WHEAT FLOUR [FLOUR+++MALTED BARLEY FLOUR+++REDUCED IRON+++NIACIN+++THIAMIN MONONITRATE (VITAMIN B1)+++RIBOFLAVIN (VITAMIN B2)+++FOLIC ACID]+++WATER+++HIGH FRUCTOSE CORN SYRUP+++YEAST+++DEHYDRATED ONIONS+++SOYBEAN OIL+++POPPY SEEDS+++WHEAT GLUTEN+++SALT+++MONO- AND DIGLYCERIDES+++CORN FLOUR+++CALCIUM PROPIONATE (PRESERVATIVE)+++DATEM+++GRAIN VINEGAR+++MONOCALCIUM PHOSPHATE+++CALCIUM SULFATE+++SPICE & COLORING+++SOY LECITHIN+++NATURAL & ARTIFICIAL FLAVOR+++CALCIUM IODATE+++SOY FLOUR.,15,,552,,19.5,,,,,,1,0,0,GS1 US,6,0,3,0.5,8,69,0,16,380,4,13,39,5,3.5,0,0,0,69,g
R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,110,25,0,0,0,US,4,1,73410,,PA,Horsham,19044,71330000008,US,,50000000,73410310250,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410310250.jpg,Stuffing Herb Seasoned,ENRICHED FLOUR [WHEAT FLOUR+++MALTED BARLEY FLOUR+++NIACIN+++IRON+++THIAMIN MONONITRATE (VITAMIN B1)+++RIBOFLAVIN (VITAMIN B2)+++FOLIC ACID]+++WHOLE WHEAT FLOUR+++HIGH FRUCTOSE CORN SYRUP+++SALT+++PARTIALLY HYDROGENATED VEGETABLE OIL (SOYBEAN AND/OR COTTONSEED). CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: SPICES+++YEAST+++PARSLEY+++WHEAT GLUTEN+++DISTILLED VINEGAR+++ONION POWDER+++SOY LECITHIN+++CORNSTARCH+++SOY FLOUR.,4,,396,,14,,,,,,1,0,0,GS1 US,3,0,0,0,15,27,0,14,340,2,6,18,4,2.5,0,0,0,27,g
R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,110,25,0,0,0,US,3,0.99,73410,,PA,Horsham,19044,71330000008,US,,50000000,73410311271,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410311271.jpg,Stuffing Cornbread,ENRICHED FLOUR [WHEAT FLOUR+++MALTED BARLEY FLOUR+++NIACIN+++IRON+++THIAMIN MONONITRATE (VITAMIN B1)+++RIBOFLAVIN (VITAMIN B2)+++FOLIC ACID]+++YELLOW CORN MEAL+++HIGH FRUCTOSE CORN SYRUP+++PARTIALLY HYDROGENATED VEGETABLE OIL (SOYBEAN AND/OR COTTONSEED)+++SALT. CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: WHEAT GLUTEN+++DEHYDRATED ONION+++YEAST+++SPICES+++DISTILLED VINEGAR+++RED PEPPER+++PAPRIKA (COLOR)+++SOY LECITHIN+++SOY FLOUR.,0,,396,,14,,,,,,1,0,0,GS1 US,3,0,0,0,15,27,0,10,240,2,6,19,4,2.5,0,0,0,27,g
R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,110,25,0,0,0,US,3,0.99,73410,,PA,Horsham,19044,71330000008,US,,50000000,73410312063,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410312063.jpg,Stuffing Sage & Onion,ENRICHED FLOUR [WHEAT FLOUR+++MALTED BARLEY FLOUR+++NIACIN+++IRON THIAMIN MONONITRATE (VITAMIN B1)+++RIBOFLAVIN (VITAMIN B2)+++FOLIC ACID]+++WHOLE WHEAT FLOUR+++HIGH FRUCTOSE CORN SYRUP+++SALT+++PARTIALLY HYDROGENATED VEGETABLE OIL (SOYBEAN AND/OR COTTONSEED)+++DEHYDRATED ONION. CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: YEAST+++SPICES+++WHEAT GLUTEN+++DISTILLED VINEGAR+++SOY LECITHIN+++CORNSTARCH+++SOY FLOUR.,2,,396,,14,,,,,,1,0,0,GS1 US,3,0,0,0,15,27,0,14,340,2,6,18,4,2.5,0,0,0,27,g
